id,project,bug_class,source_file,function,shape,hardness_bar_verdict,confidence_split,reason
scratch_20260617_md4c_spatial_eb02c612e9,md4c,spatial,src/md4c.c,md_is_autolink_uri,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_md4c_spatial_2cac9e72c5,md4c,spatial,src/md4c.c,md_is_autolink_uri,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_md4c_spatial_c7bc927813,md4c,spatial,src/md4c.c,md_is_autolink_uri,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_md4c_spatial_cd3aeeefa8,md4c,spatial,src/md4c.c,md_is_autolink_uri,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_miniz_spatial_c07238fd5b,miniz,spatial,miniz_zip.c,mz_zip_reader_locate_file,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_miniz_spatial_6de07651ab,miniz,spatial,miniz_zip.c,mz_zip_reader_locate_file,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_nanosvg_doublefree_66a699ce3a,nanosvg,doublefree,src/nanosvg.h,nsvg__addShape,ownership-transfer-source-retains-pointer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_nanosvg_spatial_298d3fb009,nanosvg,spatial,src/nanosvg.h,nsvg__parseColor,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_nanosvg_spatial_56633bd772,nanosvg,spatial,src/nanosvg.h,nsvg__parseColor,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_oniguruma_doublefree_38882c01f4,oniguruma,doublefree,src/regcomp.c,tune_quant,ownership-transfer-source-retains-pointer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_oniguruma_spatial_ed15a79e53,oniguruma,spatial,src/regexec.c,sunday_quick_search,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_oniguruma_doublefree_3d93d20951,oniguruma,doublefree,src/regparse.c,names_clear,owned-field-clear-drop-cross-lifecycle,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_oniguruma_doublefree_9a35451d5b,oniguruma,doublefree,src/regparse.c,names_clear,owned-field-clear-drop-cross-lifecycle,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_oniguruma_doublefree_e13fc38a75,oniguruma,doublefree,src/regparse.c,callout_name_table_clear,owned-field-clear-drop-cross-lifecycle,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_oniguruma_spatial_fcf4603fc5,oniguruma,spatial,src/regparse.c,prs_long,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_oniguruma_spatial_686ccd69dd,oniguruma,spatial,src/regparse.c,prs_exp,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_spatial_4d89f30fe9,parson,spatial,parson.c,json_object_add,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_spatial_e9a52ca09e,parson,spatial,parson.c,json_array_add,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_spatial_19374d7fdb,parson,spatial,parson.c,json_object_get_name,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_parson_spatial_a6e9b1d1c8,parson,spatial,parson.c,json_array_get_value,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_pcre2_spatial_14ce50f79e,pcre2,spatial,src/pcre2_compile.c,parsed_skip,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_pcre2_spatial_2dad08108d,pcre2,spatial,src/pcre2_fuzzsupport.c,LLVMFuzzerTestOneInput,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_pcre2_spatial_ce2f256644,pcre2,spatial,src/pcre2_fuzzsupport.c,LLVMFuzzerTestOneInput,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_pcre2_spatial_8beb49c0e4,pcre2,spatial,src/pcre2_fuzzsupport.c,LLVMFuzzerTestOneInput,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_pcre2_spatial_a3f5f12b83,pcre2,spatial,src/pcre2grep.c,read_one_line,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_stb_spatial_5b91e2363e,stb,spatial,stb_truetype.h,stbtt_GetFontOffsetForIndex_internal,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_yyjson_spatial_ef76d41752,yyjson,spatial,src/yyjson.c,ext_space_len,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_yyjson_spatial_bd965feb4e,yyjson,spatial,src/yyjson.c,pool_realloc,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_yyjson_uninit_510c43f81f,yyjson,uninit,src/yyjson.c,dyn_malloc,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_yyjson_spatial_953615544e,yyjson,spatial,src/yyjson.c,is_truncated_utf8,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_yyjson_spatial_161890a1c6,yyjson,spatial,src/yyjson.c,number,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_yyjson_spatial_ae730dfa54,yyjson,spatial,src/yyjson.c,read_root_minify,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_yyjson_spatial_2f02b6c43d,yyjson,spatial,src/yyjson.c,read_root_minify,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_yyjson_spatial_35f7a4265a,yyjson,spatial,src/yyjson.c,ptr_arr_get,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_spatial_5083c703e1,zstd,spatial,lib/compress/zstd_compress.c,ZSTD_deriveBlockSplitsHelper,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_spatial_06bc4fc55f,zstd,spatial,lib/compress/zstd_lazy.c,ZSTD_dedicatedDictSearch_lazy_loadDictionary,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_spatial_60bf9e528d,zstd,spatial,lib/compress/zstd_ldm.c,maybeSplitSequence,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_spatial_4b0b46b6e4,zstd,spatial,lib/compress/zstd_opt.c,ZSTD_opt_getNextMatchAndUpdateSeqStore,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_uninit_5f6079b9ba,zstd,uninit,lib/compress/zstdmt_compress.c,ZSTDMT_createBufferPool,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_spatial_771c04428b,zstd,spatial,lib/legacy/zstd_v01.c,FSE_decompress,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_doublefree_c3c0ae9c2b,zstd,doublefree,programs/fileio.c,FIO_munmap,owned-field-clear-drop-cross-lifecycle,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_doublefree_33d281061e,zstd,doublefree,programs/fileio.c,FIO_freeDict,owned-field-clear-drop-cross-lifecycle,at or above hardness bar,borderline hard,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_zstd_uninit_739633fc6f,zstd,uninit,programs/fileio_asyncio.c,AIO_ReadPool_create,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_ezxml_spatial_377035f898,ezxml,spatial,ezxml.c,ezxml_str2utf8,semantic-boundary-guard-deferred-consumer,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_ezxml_alloc_3b3129d14b,ezxml,alloc,ezxml.c,ezxml_parse_str,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_ezxml_alloc_da37a743c7,ezxml,alloc,ezxml.c,ezxml_toxml,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_ezxml_alloc_6fcdcb06fe,ezxml,alloc,ezxml.c,ezxml_toxml,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_freetype_alloc_38288f936c,freetype,alloc,src/pfr/pfrload.c,pfr_aux_name_load,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_freetype_uninit_3d9028fc8e,freetype,uninit,src/type42/t42parse.c,t42_parser_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_freetype_uninit_c1d5cef009,freetype,uninit,src/type42/t42parse.c,t42_parser_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_freetype_uninit_9b65c52d76,freetype,uninit,src/type42/t42parse.c,t42_parser_init,mode-specific-field-initialization-gap,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
scratch_20260617_freetype_alloc_1d493a0785,freetype,alloc,src/winfonts/winfnt.c,FT_PIX_ROUND,exact-fit-allocation-slack-loss,at or above hardness bar,clearly hard enough,2026-06-16 baseline accepted previously or 2026-06-17 scratch record passed strict scratch review
