id,project,bug_class,source_file,function,shape,manifest,source_batch,selection_method,verdict,reason
lz4_1_10_0_hard_alloc_0005,lz4,alloc,lib/lz4frame.c,LZ4F_decompress,linked-frame-tmpout-history-window-underalloc,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_alloc_0006,lz4,alloc,lib/lz4frame.c,LZ4F_decompress,fragmented-compressed-block-checksum-staging-underalloc,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_alloc_0007,lz4,alloc,lib/lz4hc.c,LZ4HC_compress_optimal,hc-optimal-parser-trailing-literal-table-underalloc,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_doublefree_0001,lz4,doublefree,lib/lz4file.c,LZ4F_freeAndNullReadFile,read-file-error-cleanup-handle-nullout-omission,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
lz4_1_10_0_hard_doublefree_0002,lz4,doublefree,lib/lz4file.c,LZ4F_freeAndNullWriteFile,write-file-error-cleanup-handle-nullout-omission,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
lz4_1_10_0_hard_intover_0001,lz4,intover,lib/lz4frame.c,LZ4F_decompress,direct-output-dictionary-size-int-cast-threshold-relaxation,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_intover_0002,lz4,intover,lib/lz4frame.c,LZ4F_decompress,tmpout-dictionary-size-int-cast-threshold-relaxation,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_intover_0003,lz4,intover,lib/lz4frame.c,LZ4F_decompress,linked-frame-flushout-history-remainder-underflow,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_spatial_0001,lz4,spatial,lib/lz4.c,LZ4_decompress_generic,safe-decode-shortcut-prefix-boundary-mode-confusion,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_spatial_0002,lz4,spatial,lib/lz4.c,LZ4_decompress_generic,external-dictionary-offset-boundary-off-by-one,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_spatial_0003,lz4,spatial,lib/lz4.c,LZ4_saveDict,stream-save-dictionary-size-clamp-inversion,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_spatial_0004,lz4,spatial,lib/lz4frame.c,LZ4F_decompress,linked-frame-tmpout-dictionary-truncation-threshold-relax,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_spatial_0005,lz4,spatial,lib/lz4frame.c,LZ4F_flush,frame-flush-block-checksum-bound-omission,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_spatial_0006,lz4,spatial,lib/lz4frame.c,LZ4F_updateDict,tmpout-withintmp-dictionary-preserve-clamp-inversion,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_spatial_0007,lz4,spatial,lib/lz4frame.c,LZ4F_updateDict,external-dictionary-join-preserve-clamp-inversion,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_spatial_0008,lz4,spatial,lib/lz4hc.c,LZ4HC_protectDictEnd,hc-repeated-pattern-dictionary-tail-off-by-one,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_spatial_0009,lz4,spatial,lib/lz4hc.c,LZ4_saveDictHC,hc-save-dictionary-prefix-clamp-inversion,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
lz4_1_10_0_hard_uaf_0001,lz4,uaf,lib/lz4.c,LZ4_setStreamDecode,stream-decode-reset-retains-external-dictionary,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
lz4_1_10_0_hard_uaf_0002,lz4,uaf,lib/lz4frame.c,LZ4F_decompress,linked-frame-unstable-dst-history-preserve-inversion,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
lz4_1_10_0_hard_uaf_0003,lz4,uaf,lib/lz4frame.c,LZ4F_resetDecompressionContext,frame-reset-retains-borrowed-linked-dictionary,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
lz4_1_10_0_hard_uaf_0004,lz4,uaf,lib/lz4hc.c,LZ4_resetStreamHC_fast,hc-fast-reset-retains-attached-dictionary-context,lz4-1.10.0-hard-20260615/lz4_hard_static_20260615.json,project-hard-20260615,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
md4c_0_5_3_hard_doublefree_reference_title_owned_flag_0006,md4c,doublefree,src/md4c.c,md_is_link_reference,md4c-reference-title-ownership-flag-duplication,md4c-0.5.3-hard-20260616/md4c_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
md4c_0_5_3_hard_spatial_entity_lookup_attribute_exact_entity_0001,md4c,spatial,src/entity.c,entity_cmp,md4c-entity-bsearch-key-length-overread,md4c-0.5.3-hard-20260616/md4c_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
md4c_0_5_3_hard_spatial_fenced_code_line_count_extra_record_0003,md4c,spatial,src/md4c.c,md_process_code_block_contents,md4c-fenced-code-skip-count-mismatch-overread,md4c-0.5.3-hard-20260616/md4c_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
md4c_0_5_3_hard_spatial_table_row_extra_cell_alignment_0002,md4c,spatial,src/md4c.c,md_process_table_row,md4c-table-row-cell-count-alignment-overread,md4c-0.5.3-hard-20260616/md4c_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
md4c_0_5_3_topup_hard_spatial_utf8_four_byte_tail_inclusive_decode_0008,md4c,spatial,src/md4c.c,md_decode_utf8__,md4c-utf8-inline-decoder-four-byte-tail-inclusive-boundary,md4c-0.5.3-topup-hard-20260616/md4c_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
md4c_0_5_3_hard_typeconf_code_html_line_record_layout_0004,md4c,typeconf,src/md4c.c,md_add_line_into_current_block,md4c-code-html-block-line-layout-discriminator-mismatch,md4c-0.5.3-hard-20260616/md4c_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
md4c_0_5_3_hard_uaf_block_bytes_current_block_realloc_0005,md4c,uaf,src/md4c.c,md_push_block_bytes,md4c-block-byte-arena-current-block-realloc-uaf,md4c-0.5.3-hard-20260616/md4c_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
md4c_0_5_3_hard_uninit_inline_empty_destination_title_fields_0007,md4c,uninit,src/md4c.c,md_is_inline_link_spec,md4c-inline-empty-destination-title-field-uninit,md4c-0.5.3-hard-20260616/md4c_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
miniz_3_1_1_hard_alloc_zip_copy_descriptor_slack_loss_0007,miniz,alloc,miniz_zip.c,mz_zip_writer_add_from_zip_reader,miniz-zip-copy-data-descriptor-slack-allocation,miniz-3.1.1-hard-20260616/miniz_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
miniz_3_1_1_hard_alloc_zip_heap_extract_compressed_size_0001,miniz,alloc,miniz_zip.c,mz_zip_reader_extract_to_heap,miniz-zip-heap-extract-compressed-size-allocation,miniz-3.1.1-hard-20260616/miniz_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
miniz_3_1_1_secondary_topup_hard_alloc_sorted_central_dir_offsets_one_entry_short_0010,miniz,alloc,miniz_zip.c,mz_zip_reader_read_central_dir,miniz-sorted-central-directory-offset-index-one-entry-short,miniz-3.1.1-secondary-topup-hard-20260616/miniz_secondary_topup_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
miniz_3_1_1_hard_doublefree_heap_finalize_buffer_transfer_0002,miniz,doublefree,miniz_zip.c,mz_zip_writer_finalize_heap_archive,miniz-heap-writer-buffer-transfer-detach-loss,miniz-3.1.1-hard-20260616/miniz_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `cross-function` rather than adjacent"
miniz_3_1_1_hard_doublefree_iter_memory_read_buffer_release_0003,miniz,doublefree,miniz_zip.c,mz_zip_reader_extract_iter_free,miniz-memory-zip-iterator-borrowed-read-buffer-free,miniz-3.1.1-hard-20260616/miniz_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; temporal distance is `deep` rather than adjacent"
miniz_3_1_1_hard_spatial_cdir_sort_prefix_compare_span_0008,miniz,spatial,miniz_zip.c,mz_zip_reader_filename_less,miniz-cdir-sort-prefix-name-compare-overread,miniz-3.1.1-hard-20260616/miniz_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
miniz_3_1_1_hard_spatial_iter_stored_remaining_state_0004,miniz,spatial,miniz_zip.c,mz_zip_reader_extract_iter_read,miniz-stored-iterator-remaining-byte-state-stall,miniz-3.1.1-hard-20260616/miniz_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
miniz_3_1_1_hard_spatial_tdefl_output_slack_fast_store_0009,miniz,spatial,miniz_tdef.c,tdefl_flush_block,miniz-tdefl-block-output-slack-fast-store-overrun,miniz-3.1.1-hard-20260616/miniz_hard_static_20260616.json,project-hard-20260616,llm_source_audit,clearly hard enough,"specific source-audit metadata names a concrete invariant, trigger, and nonlocal effect path; selected by per-site LLM source audit"
